,Data e hora protocolo_Atuado,Valor_Atuado,Data e hora protocolo_Desatuado,Valor_Desatuado,Timespan,Timespan_sec,Category
1752,2023-10-13 11:40:13.792,1,2023-10-13 11:40:17.853,0,0 days 00:00:04.061000,4.061,0-1 min
1753,2023-10-13 11:40:24.977,1,2023-10-13 11:40:53.408,0,0 days 00:00:28.431000,28.431,0-1 min
1754,2023-10-13 11:40:57.469,1,2023-10-13 11:41:39.116,0,0 days 00:00:41.647000,41.647,0-1 min
1755,2023-10-13 11:41:52.316,1,2023-10-13 11:42:03.486,0,0 days 00:00:11.170000,11.17,0-1 min
1756,2023-10-13 11:42:12.624,1,2023-10-13 11:42:21.763,0,0 days 00:00:09.139000,9.139,0-1 min
1757,2023-10-13 11:42:48.178,1,2023-10-13 11:43:13.563,0,0 days 00:00:25.385000,25.385,0-1 min
1758,2023-10-13 11:43:58.256,1,2023-10-13 11:44:03.333,0,0 days 00:00:05.077000,5.077,0-1 min
1759,2023-10-13 11:44:24.656,1,2023-10-13 11:44:40.903,0,0 days 00:00:16.247000,16.247,0-1 min
1760,2023-10-13 11:45:03.257,1,2023-10-13 11:45:24.580,0,0 days 00:00:21.323000,21.323,0-1 min
1761,2023-10-13 11:48:06.075,1,2023-10-13 11:48:10.136,0,0 days 00:00:04.061000,4.061,0-1 min
1762,2023-10-13 11:48:17.244,1,2023-10-13 11:48:35.521,0,0 days 00:00:18.277000,18.277,0-1 min
1763,2023-10-13 11:49:40.522,1,2023-10-13 11:50:45.523,0,0 days 00:01:05.001000,65.001,1-2 min
1764,2023-10-13 11:50:48.569,1,2023-10-13 11:51:05.831,0,0 days 00:00:17.262000,17.262,0-1 min
1765,2023-10-13 11:51:10.907,1,2023-10-13 11:51:19.031,0,0 days 00:00:08.124000,8.124,0-1 min
1766,2023-10-13 11:51:23.108,1,2023-10-13 11:51:27.169,0,0 days 00:00:04.061000,4.061,0-1 min
1767,2023-10-13 11:51:38.339,1,2023-10-13 11:51:52.554,0,0 days 00:00:14.215000,14.215,0-1 min
1768,2023-10-13 12:10:10.460,1,2023-10-13 12:10:34.829,0,0 days 00:00:24.369000,24.369,0-1 min
1769,2023-10-13 12:11:13.430,1,2023-10-13 12:11:22.568,0,0 days 00:00:09.138000,9.138,0-1 min
1770,2023-10-13 12:11:28.661,1,2023-10-13 12:11:36.784,0,0 days 00:00:08.123000,8.123,0-1 min
1771,2023-10-13 12:11:40.845,1,2023-10-13 12:12:07.246,0,0 days 00:00:26.401000,26.401,0-1 min
1772,2023-10-13 12:12:10.292,1,2023-10-13 12:12:31.631,0,0 days 00:00:21.339000,21.339,0-1 min
1773,2023-10-13 12:12:39.754,1,2023-10-13 12:12:43.815,0,0 days 00:00:04.061000,4.061,0-1 min
1774,2023-10-13 12:13:16.308,1,2023-10-13 12:13:23.416,0,0 days 00:00:07.108000,7.108,0-1 min
1775,2023-10-13 12:13:31.555,1,2023-10-13 12:13:37.647,0,0 days 00:00:06.092000,6.092,0-1 min
1776,2023-10-13 12:14:33.509,1,2023-10-13 12:14:38.586,0,0 days 00:00:05.077000,5.077,0-1 min
1777,2023-10-13 12:15:14.125,1,2023-10-13 12:15:34.433,0,0 days 00:00:20.308000,20.308,0-1 min
1778,2023-10-13 12:15:51.710,1,2023-10-13 12:15:58.818,0,0 days 00:00:07.108000,7.108,0-1 min
1779,2023-10-13 12:16:09.987,1,2023-10-13 12:16:32.326,0,0 days 00:00:22.339000,22.339,0-1 min
1780,2023-10-13 12:16:47.572,1,2023-10-13 12:16:54.680,0,0 days 00:00:07.108000,7.108,0-1 min
1781,2023-10-13 12:16:57.726,1,2023-10-13 12:17:13.973,0,0 days 00:00:16.247000,16.247,0-1 min
1782,2023-10-13 12:18:08.819,1,2023-10-13 12:18:12.881,0,0 days 00:00:04.062000,4.062,0-1 min
1783,2023-10-13 12:18:50.451,1,2023-10-13 12:19:22.959,0,0 days 00:00:32.508000,32.508,0-1 min
1784,2023-10-13 12:21:47.176,1,2023-10-13 12:22:05.453,0,0 days 00:00:18.277000,18.277,0-1 min
1785,2023-10-13 12:26:49.841,1,2023-10-13 12:27:19.287,0,0 days 00:00:29.446000,29.446,0-1 min
1786,2023-10-13 12:29:09.997,1,2023-10-13 12:29:33.351,0,0 days 00:00:23.354000,23.354,0-1 min
1787,2023-10-13 12:30:47.490,1,2023-10-13 12:31:07.813,0,0 days 00:00:20.323000,20.323,0-1 min
1788,2023-10-13 12:32:35.153,1,2023-10-13 12:33:03.584,0,0 days 00:00:28.431000,28.431,0-1 min
1789,2023-10-13 12:33:06.630,1,2023-10-13 12:33:48.277,0,0 days 00:00:41.647000,41.647,0-1 min
1790,2023-10-13 12:34:47.185,1,2023-10-13 12:35:34.924,0,0 days 00:00:47.739000,47.739,0-1 min
1791,2023-10-13 12:37:23.587,1,2023-10-13 12:37:48.988,0,0 days 00:00:25.401000,25.401,0-1 min
1792,2023-10-14 08:55:28.484,1,2023-10-14 08:58:27.241,0,0 days 00:02:58.757000,178.757,2-3 min
1793,2023-10-14 08:59:19.041,1,2023-10-14 09:00:19.980,0,0 days 00:01:00.939000,60.939,1-2 min
1794,2023-10-14 09:01:29.043,1,2023-10-14 09:01:47.320,0,0 days 00:00:18.277000,18.277,0-1 min
1795,2023-10-14 09:02:17.782,1,2023-10-14 09:02:28.967,0,0 days 00:00:11.185000,11.185,0-1 min
1796,2023-10-14 09:02:36.074,1,2023-10-14 09:03:51.229,0,0 days 00:01:15.155000,75.155,1-2 min
1797,2023-10-14 09:05:19.584,1,2023-10-14 09:08:32.556,0,0 days 00:03:12.972000,192.972,3-4 min
1798,2023-10-14 09:08:35.602,1,2023-10-14 09:08:45.756,0,0 days 00:00:10.154000,10.154,0-1 min
1799,2023-10-14 09:08:53.879,1,2023-10-14 09:09:29.434,0,0 days 00:00:35.555000,35.555,0-1 min
1800,2023-10-14 09:09:49.741,1,2023-10-14 09:09:52.788,0,0 days 00:00:03.047000,3.047,0-1 min
1801,2023-10-14 09:10:44.588,1,2023-10-14 09:10:49.665,0,0 days 00:00:05.077000,5.077,0-1 min
1802,2023-10-14 09:10:52.711,1,2023-10-14 09:11:59.743,0,0 days 00:01:07.032000,67.032,1-2 min
1803,2023-10-14 09:12:12.943,1,2023-10-14 09:12:27.174,0,0 days 00:00:14.231000,14.231,0-1 min
1804,2023-10-14 09:12:33.267,1,2023-10-14 09:12:38.344,0,0 days 00:00:05.077000,5.077,0-1 min
1805,2023-10-14 09:13:05.759,1,2023-10-14 09:13:20.990,0,0 days 00:00:15.231000,15.231,0-1 min
1806,2023-10-14 09:13:24.052,1,2023-10-14 09:13:42.329,0,0 days 00:00:18.277000,18.277,0-1 min
1807,2023-10-14 09:13:45.375,1,2023-10-14 09:13:56.545,0,0 days 00:00:11.170000,11.17,0-1 min
1808,2023-10-14 09:13:59.591,1,2023-10-14 09:14:19.899,0,0 days 00:00:20.308000,20.308,0-1 min
1809,2023-10-14 09:14:23.960,1,2023-10-14 09:15:14.746,0,0 days 00:00:50.786000,50.786,0-1 min
1810,2023-10-14 09:15:21.853,1,2023-10-14 09:15:38.115,0,0 days 00:00:16.262000,16.262,0-1 min
1811,2023-10-14 09:16:07.562,1,2023-10-14 09:16:10.608,0,0 days 00:00:03.046000,3.046,0-1 min
1812,2023-10-14 09:16:20.762,1,2023-10-14 09:17:10.532,0,0 days 00:00:49.770000,49.77,0-1 min
1813,2023-10-14 09:17:20.686,1,2023-10-14 09:17:46.070,0,0 days 00:00:25.384000,25.384,0-1 min
1814,2023-10-14 09:18:31.779,1,2023-10-14 09:20:42.796,0,0 days 00:02:11.017000,131.017,2-3 min
1815,2023-10-14 09:21:23.427,1,2023-10-14 09:22:10.135,0,0 days 00:00:46.708000,46.708,0-1 min
1816,2023-10-14 09:22:17.259,1,2023-10-14 09:22:35.536,0,0 days 00:00:18.277000,18.277,0-1 min
1817,2023-10-14 09:22:38.582,1,2023-10-14 09:22:59.905,0,0 days 00:00:21.323000,21.323,0-1 min
1818,2023-10-14 09:23:13.105,1,2023-10-14 09:23:26.321,0,0 days 00:00:13.216000,13.216,0-1 min
1819,2023-10-14 09:23:42.567,1,2023-10-14 09:25:22.092,0,0 days 00:01:39.525000,99.525,1-2 min
1820,2023-10-14 09:25:28.184,1,2023-10-14 09:25:35.307,0,0 days 00:00:07.123000,7.123,0-1 min
1821,2023-10-14 09:25:42.415,1,2023-10-14 09:26:58.585,0,0 days 00:01:16.170000,76.17,1-2 min
1822,2023-10-14 09:28:28.971,1,2023-10-14 09:30:21.711,0,0 days 00:01:52.740000,112.74,1-2 min
1823,2023-10-14 09:30:27.803,1,2023-10-14 09:33:43.821,0,0 days 00:03:16.018000,196.018,3-4 min
1824,2023-10-14 09:34:06.160,1,2023-10-14 09:34:10.221,0,0 days 00:00:04.061000,4.061,0-1 min
1825,2023-10-14 09:34:13.268,1,2023-10-14 09:34:20.391,0,0 days 00:00:07.123000,7.123,0-1 min
1826,2023-10-14 09:34:25.468,1,2023-10-14 09:34:47.807,0,0 days 00:00:22.339000,22.339,0-1 min
1827,2023-10-14 09:34:54.914,1,2023-10-14 09:35:16.238,0,0 days 00:00:21.324000,21.324,0-1 min
1828,2023-10-14 09:35:27.423,1,2023-10-14 09:37:20.147,0,0 days 00:01:52.724000,112.724,1-2 min
1829,2023-10-14 09:37:26.239,1,2023-10-14 09:37:45.547,0,0 days 00:00:19.308000,19.308,0-1 min
1830,2023-10-14 09:37:48.594,1,2023-10-14 09:38:34.286,0,0 days 00:00:45.692000,45.692,0-1 min
1831,2023-10-14 09:38:45.471,1,2023-10-14 09:38:48.517,0,0 days 00:00:03.046000,3.046,0-1 min
1832,2023-10-14 09:39:46.395,1,2023-10-14 09:40:09.765,0,0 days 00:00:23.370000,23.37,0-1 min
1833,2023-10-14 09:41:27.966,1,2023-10-14 09:41:52.335,0,0 days 00:00:24.369000,24.369,0-1 min
1834,2023-10-14 09:42:04.535,1,2023-10-14 09:42:17.735,0,0 days 00:00:13.200000,13.2,0-1 min
1835,2023-10-14 09:42:33.982,1,2023-10-14 09:42:38.043,0,0 days 00:00:04.061000,4.061,0-1 min
1836,2023-10-14 09:43:17.659,1,2023-10-14 09:43:20.705,0,0 days 00:00:03.046000,3.046,0-1 min
1837,2023-10-14 09:44:09.444,1,2023-10-14 09:44:46.014,0,0 days 00:00:36.570000,36.57,0-1 min
1838,2023-10-14 09:44:55.153,1,2023-10-14 09:45:00.230,0,0 days 00:00:05.077000,5.077,0-1 min
1839,2023-10-14 09:45:52.030,1,2023-10-14 09:45:57.107,0,0 days 00:00:05.077000,5.077,0-1 min
1840,2023-10-14 09:46:25.538,1,2023-10-14 09:46:40.785,0,0 days 00:00:15.247000,15.247,0-1 min
1841,2023-10-14 09:46:47.893,1,2023-10-14 09:46:55.000,0,0 days 00:00:07.107000,7.107,0-1 min
1842,2023-10-14 09:46:59.062,1,2023-10-14 09:47:18.354,0,0 days 00:00:19.292000,19.292,0-1 min
1843,2023-10-14 09:47:30.539,1,2023-10-14 09:47:52.893,0,0 days 00:00:22.354000,22.354,0-1 min
1844,2023-10-14 09:48:36.555,1,2023-10-14 09:48:39.617,0,0 days 00:00:03.062000,3.062,0-1 min
1845,2023-10-14 09:48:43.679,1,2023-10-14 09:49:05.002,0,0 days 00:00:21.323000,21.323,0-1 min
1846,2023-10-14 09:49:56.803,1,2023-10-14 09:50:11.018,0,0 days 00:00:14.215000,14.215,0-1 min
1847,2023-10-14 09:50:35.388,1,2023-10-14 09:51:08.911,0,0 days 00:00:33.523000,33.523,0-1 min
1848,2023-10-14 09:51:38.358,1,2023-10-14 09:51:47.496,0,0 days 00:00:09.138000,9.138,0-1 min
1849,2023-10-14 09:52:37.266,1,2023-10-14 09:52:40.312,0,0 days 00:00:03.046000,3.046,0-1 min
1850,2023-10-14 09:53:06.728,1,2023-10-14 09:53:16.882,0,0 days 00:00:10.154000,10.154,0-1 min
1851,2023-10-14 09:53:58.513,1,2023-10-14 09:54:01.560,0,0 days 00:00:03.047000,3.047,0-1 min
1852,2023-10-14 09:54:09.698,1,2023-10-14 09:54:13.760,0,0 days 00:00:04.062000,4.062,0-1 min
1853,2023-10-14 09:54:22.898,1,2023-10-14 09:55:04.530,0,0 days 00:00:41.632000,41.632,0-1 min
1854,2023-10-14 09:55:10.622,1,2023-10-14 09:55:14.684,0,0 days 00:00:04.062000,4.062,0-1 min
1855,2023-10-14 09:55:18.761,1,2023-10-14 09:56:36.962,0,0 days 00:01:18.201000,78.201,1-2 min
1856,2023-10-14 09:56:40.008,1,2023-10-14 09:57:18.593,0,0 days 00:00:38.585000,38.585,0-1 min
1857,2023-10-14 09:57:21.639,1,2023-10-14 09:57:43.993,0,0 days 00:00:22.354000,22.354,0-1 min
1858,2023-10-14 09:58:06.332,1,2023-10-14 09:58:58.133,0,0 days 00:00:51.801000,51.801,0-1 min
1859,2023-10-14 10:00:11.257,1,2023-10-14 10:00:39.688,0,0 days 00:00:28.431000,28.431,0-1 min
1860,2023-10-14 10:00:43.749,1,2023-10-14 10:01:10.165,0,0 days 00:00:26.416000,26.416,0-1 min
1861,2023-10-14 10:01:17.273,1,2023-10-14 10:01:46.719,0,0 days 00:00:29.446000,29.446,0-1 min
1862,2023-10-14 10:02:10.089,1,2023-10-14 10:02:34.458,0,0 days 00:00:24.369000,24.369,0-1 min
1863,2023-10-14 10:02:47.659,1,2023-10-14 10:03:04.936,0,0 days 00:00:17.277000,17.277,0-1 min
1864,2023-10-14 10:03:13.059,1,2023-10-14 10:03:34.382,0,0 days 00:00:21.323000,21.323,0-1 min
1865,2023-10-14 10:03:49.613,1,2023-10-14 10:03:54.690,0,0 days 00:00:05.077000,5.077,0-1 min
1866,2023-10-14 10:04:04.860,1,2023-10-14 10:04:22.121,0,0 days 00:00:17.261000,17.261,0-1 min
1867,2023-10-14 10:04:44.460,1,2023-10-14 10:04:55.629,0,0 days 00:00:11.169000,11.169,0-1 min
1868,2023-10-14 10:04:58.676,1,2023-10-14 10:05:37.276,0,0 days 00:00:38.600000,38.6,0-1 min
1869,2023-10-14 10:05:47.430,1,2023-10-14 10:06:21.969,0,0 days 00:00:34.539000,34.539,0-1 min
1870,2023-10-14 10:06:54.462,1,2023-10-14 10:07:13.754,0,0 days 00:00:19.292000,19.292,0-1 min
1871,2023-10-14 10:07:57.432,1,2023-10-14 10:08:12.663,0,0 days 00:00:15.231000,15.231,0-1 min
1872,2023-10-14 10:08:19.770,1,2023-10-14 10:08:30.955,0,0 days 00:00:11.185000,11.185,0-1 min
1873,2023-10-14 10:08:50.248,1,2023-10-14 10:08:53.294,0,0 days 00:00:03.046000,3.046,0-1 min
1874,2023-10-14 10:09:11.571,1,2023-10-14 10:09:17.663,0,0 days 00:00:06.092000,6.092,0-1 min
1875,2023-10-14 10:09:45.095,1,2023-10-14 10:10:06.418,0,0 days 00:00:21.323000,21.323,0-1 min
1876,2023-10-14 10:10:10.480,1,2023-10-14 10:10:15.557,0,0 days 00:00:05.077000,5.077,0-1 min
1877,2023-10-14 10:10:54.157,1,2023-10-14 10:11:02.280,0,0 days 00:00:08.123000,8.123,0-1 min
1878,2023-10-14 10:11:34.773,1,2023-10-14 10:11:57.127,0,0 days 00:00:22.354000,22.354,0-1 min
1879,2023-10-14 10:12:08.297,1,2023-10-14 10:12:19.466,0,0 days 00:00:11.169000,11.169,0-1 min
1880,2023-10-14 10:12:35.712,1,2023-10-14 10:12:52.974,0,0 days 00:00:17.262000,17.262,0-1 min
1881,2023-10-14 10:13:04.159,1,2023-10-14 10:14:05.098,0,0 days 00:01:00.939000,60.939,1-2 min
1882,2023-10-14 10:14:10.175,1,2023-10-14 10:14:32.514,0,0 days 00:00:22.339000,22.339,0-1 min
1883,2023-10-14 10:14:36.575,1,2023-10-14 10:14:56.883,0,0 days 00:00:20.308000,20.308,0-1 min
1884,2023-10-14 10:15:03.991,1,2023-10-14 10:15:57.822,0,0 days 00:00:53.831000,53.831,0-1 min
1885,2023-10-14 10:16:08.992,1,2023-10-14 10:17:05.869,0,0 days 00:00:56.877000,56.877,0-1 min
1886,2023-10-14 10:17:21.116,1,2023-10-14 10:17:35.331,0,0 days 00:00:14.215000,14.215,0-1 min
1887,2023-10-14 10:17:41.424,1,2023-10-14 10:17:49.547,0,0 days 00:00:08.123000,8.123,0-1 min
1888,2023-10-14 10:18:01.732,1,2023-10-14 10:18:34.240,0,0 days 00:00:32.508000,32.508,0-1 min
1889,2023-10-14 10:18:44.394,1,2023-10-14 10:18:48.455,0,0 days 00:00:04.061000,4.061,0-1 min
1890,2023-10-14 10:19:02.671,1,2023-10-14 10:19:06.732,0,0 days 00:00:04.061000,4.061,0-1 min
1891,2023-10-14 10:19:14.856,1,2023-10-14 10:19:17.902,0,0 days 00:00:03.046000,3.046,0-1 min
1892,2023-10-14 10:19:41.272,1,2023-10-14 10:19:48.379,0,0 days 00:00:07.107000,7.107,0-1 min
1893,2023-10-14 10:19:54.472,1,2023-10-14 10:20:25.949,0,0 days 00:00:31.477000,31.477,0-1 min
1894,2023-10-14 10:20:39.149,1,2023-10-14 10:20:54.380,0,0 days 00:00:15.231000,15.231,0-1 min
1895,2023-10-14 10:21:04.534,1,2023-10-14 10:21:30.934,0,0 days 00:00:26.400000,26.4,0-1 min
1896,2023-10-14 10:21:43.134,1,2023-10-14 10:21:52.273,0,0 days 00:00:09.139000,9.139,0-1 min
1897,2023-10-14 10:22:00.396,1,2023-10-14 10:22:18.673,0,0 days 00:00:18.277000,18.277,0-1 min
1898,2023-10-14 10:22:30.858,1,2023-10-14 10:23:08.443,0,0 days 00:00:37.585000,37.585,0-1 min
1899,2023-10-14 10:23:15.551,1,2023-10-14 10:23:41.951,0,0 days 00:00:26.400000,26.4,0-1 min
1900,2023-10-14 10:23:51.090,1,2023-10-14 10:24:09.382,0,0 days 00:00:18.292000,18.292,0-1 min
1901,2023-10-14 10:24:14.459,1,2023-10-14 10:25:03.214,0,0 days 00:00:48.755000,48.755,0-1 min
1902,2023-10-14 10:25:06.260,1,2023-10-14 10:25:14.383,0,0 days 00:00:08.123000,8.123,0-1 min
1903,2023-10-14 10:25:31.645,1,2023-10-14 10:25:49.922,0,0 days 00:00:18.277000,18.277,0-1 min
1904,2023-10-14 10:25:54.999,1,2023-10-14 10:26:30.553,0,0 days 00:00:35.554000,35.554,0-1 min
1905,2023-10-14 10:26:33.600,1,2023-10-14 10:26:46.800,0,0 days 00:00:13.200000,13.2,0-1 min
1906,2023-10-14 10:26:56.954,1,2023-10-14 10:27:16.262,0,0 days 00:00:19.308000,19.308,0-1 min
1907,2023-10-14 10:27:22.354,1,2023-10-14 10:27:58.908,0,0 days 00:00:36.554000,36.554,0-1 min
1908,2023-10-14 10:28:32.432,1,2023-10-14 10:28:41.570,0,0 days 00:00:09.138000,9.138,0-1 min
1909,2023-10-14 10:28:57.817,1,2023-10-14 10:29:10.001,0,0 days 00:00:12.184000,12.184,0-1 min
1910,2023-10-14 10:29:27.279,1,2023-10-14 10:29:36.417,0,0 days 00:00:09.138000,9.138,0-1 min
1911,2023-10-14 10:29:53.679,1,2023-10-14 10:30:12.971,0,0 days 00:00:19.292000,19.292,0-1 min
1912,2023-10-14 10:30:16.018,1,2023-10-14 10:30:23.125,0,0 days 00:00:07.107000,7.107,0-1 min
1913,2023-10-14 10:30:41.418,1,2023-10-14 10:30:50.557,0,0 days 00:00:09.139000,9.139,0-1 min
1914,2023-10-14 10:30:54.618,1,2023-10-14 10:31:23.049,0,0 days 00:00:28.431000,28.431,0-1 min
1915,2023-10-14 10:31:30.157,1,2023-10-14 10:31:35.234,0,0 days 00:00:05.077000,5.077,0-1 min
1916,2023-10-14 10:31:41.342,1,2023-10-14 10:32:00.634,0,0 days 00:00:19.292000,19.292,0-1 min
1917,2023-10-14 10:32:18.912,1,2023-10-14 10:32:22.973,0,0 days 00:00:04.061000,4.061,0-1 min
1918,2023-10-14 10:32:26.019,1,2023-10-14 10:32:37.189,0,0 days 00:00:11.170000,11.17,0-1 min
1919,2023-10-14 10:33:00.558,1,2023-10-14 10:33:57.436,0,0 days 00:00:56.878000,56.878,0-1 min
1920,2023-10-14 10:34:28.913,1,2023-10-14 10:34:32.975,0,0 days 00:00:04.062000,4.062,0-1 min
1921,2023-10-14 10:34:53.283,1,2023-10-14 10:34:57.360,0,0 days 00:00:04.077000,4.077,0-1 min
1922,2023-10-14 10:35:02.437,1,2023-10-14 10:35:37.976,0,0 days 00:00:35.539000,35.539,0-1 min
1923,2023-10-14 10:35:47.114,1,2023-10-14 10:35:56.253,0,0 days 00:00:09.139000,9.139,0-1 min
1924,2023-10-14 10:36:45.007,1,2023-10-14 10:36:59.223,0,0 days 00:00:14.216000,14.216,0-1 min
1925,2023-10-14 10:37:07.346,1,2023-10-14 10:37:10.408,0,0 days 00:00:03.062000,3.062,0-1 min
1926,2023-10-14 10:37:18.531,1,2023-10-14 10:37:33.762,0,0 days 00:00:15.231000,15.231,0-1 min
1927,2023-10-14 10:37:40.869,1,2023-10-14 10:37:54.070,0,0 days 00:00:13.201000,13.201,0-1 min
1928,2023-10-14 10:38:03.208,1,2023-10-14 10:38:18.455,0,0 days 00:00:15.247000,15.247,0-1 min
1929,2023-10-14 10:38:22.516,1,2023-10-14 10:38:34.701,0,0 days 00:00:12.185000,12.185,0-1 min
1930,2023-10-14 10:38:43.839,1,2023-10-14 10:38:49.932,0,0 days 00:00:06.093000,6.093,0-1 min
1931,2023-10-14 10:39:02.117,1,2023-10-14 10:39:08.209,0,0 days 00:00:06.092000,6.092,0-1 min
1932,2023-10-14 10:39:16.332,1,2023-10-14 10:40:18.287,0,0 days 00:01:01.955000,61.955,1-2 min
1933,2023-10-14 10:40:29.472,1,2023-10-14 10:41:02.980,0,0 days 00:00:33.508000,33.508,0-1 min
1934,2023-10-14 10:41:11.103,1,2023-10-14 10:41:23.288,0,0 days 00:00:12.185000,12.185,0-1 min
1935,2023-10-14 10:43:28.212,1,2023-10-14 10:43:40.397,0,0 days 00:00:12.185000,12.185,0-1 min
1936,2023-10-14 10:43:43.443,1,2023-10-14 10:43:49.551,0,0 days 00:00:06.108000,6.108,0-1 min
1937,2023-10-14 10:43:54.628,1,2023-10-14 10:44:02.751,0,0 days 00:00:08.123000,8.123,0-1 min
1938,2023-10-14 10:44:08.844,1,2023-10-14 10:44:31.182,0,0 days 00:00:22.338000,22.338,0-1 min
1939,2023-10-14 10:49:38.925,1,2023-10-14 10:52:16.342,0,0 days 00:02:37.417000,157.417,2-3 min
1940,2023-10-14 10:52:28.527,1,2023-10-14 10:53:57.913,0,0 days 00:01:29.386000,89.386,1-2 min
1941,2023-10-14 10:54:47.683,1,2023-10-14 10:55:47.591,0,0 days 00:00:59.908000,59.908,0-1 min
1942,2023-10-14 10:55:51.652,1,2023-10-14 10:56:21.114,0,0 days 00:00:29.462000,29.462,0-1 min
1943,2023-10-14 10:56:32.284,1,2023-10-14 10:56:46.499,0,0 days 00:00:14.215000,14.215,0-1 min
1944,2023-10-14 10:57:06.823,1,2023-10-14 10:58:28.070,0,0 days 00:01:21.247000,81.247,1-2 min
1945,2023-10-14 10:58:38.224,1,2023-10-14 10:59:10.716,0,0 days 00:00:32.492000,32.492,0-1 min
1946,2023-10-14 10:59:14.794,1,2023-10-14 10:59:21.901,0,0 days 00:00:07.107000,7.107,0-1 min
1947,2023-10-14 10:59:49.317,1,2023-10-14 11:00:03.533,0,0 days 00:00:14.216000,14.216,0-1 min
1948,2023-10-14 11:01:01.426,1,2023-10-14 11:01:35.965,0,0 days 00:00:34.539000,34.539,0-1 min
1949,2023-10-14 11:02:46.042,1,2023-10-14 11:03:04.319,0,0 days 00:00:18.277000,18.277,0-1 min
1950,2023-10-14 11:03:07.366,1,2023-10-14 11:03:59.166,0,0 days 00:00:51.800000,51.8,0-1 min
1951,2023-10-14 11:04:04.243,1,2023-10-14 11:04:08.305,0,0 days 00:00:04.062000,4.062,0-1 min
1952,2023-10-14 11:04:21.505,1,2023-10-14 11:04:37.751,0,0 days 00:00:16.246000,16.246,0-1 min
1953,2023-10-14 11:04:55.029,1,2023-10-14 11:05:11.275,0,0 days 00:00:16.246000,16.246,0-1 min
1954,2023-10-14 11:05:14.321,1,2023-10-14 11:05:18.383,0,0 days 00:00:04.062000,4.062,0-1 min
1955,2023-10-14 11:05:35.644,1,2023-10-14 11:06:24.399,0,0 days 00:00:48.755000,48.755,0-1 min
1956,2023-10-14 11:07:01.984,1,2023-10-14 11:07:16.200,0,0 days 00:00:14.216000,14.216,0-1 min
1957,2023-10-14 11:07:31.431,1,2023-10-14 11:07:38.538,0,0 days 00:00:07.107000,7.107,0-1 min
1958,2023-10-14 11:07:48.692,1,2023-10-14 11:08:03.939,0,0 days 00:00:15.247000,15.247,0-1 min
1959,2023-10-14 11:08:12.062,1,2023-10-14 11:08:16.123,0,0 days 00:00:04.061000,4.061,0-1 min
1960,2023-10-14 11:08:27.293,1,2023-10-14 11:08:49.631,0,0 days 00:00:22.338000,22.338,0-1 min
1961,2023-10-14 11:09:00.801,1,2023-10-14 11:09:05.878,0,0 days 00:00:05.077000,5.077,0-1 min
1962,2023-10-14 11:09:17.063,1,2023-10-14 11:09:28.232,0,0 days 00:00:11.169000,11.169,0-1 min
1963,2023-10-14 11:09:32.294,1,2023-10-14 11:09:40.417,0,0 days 00:00:08.123000,8.123,0-1 min
1964,2023-10-14 11:09:58.694,1,2023-10-14 11:10:09.863,0,0 days 00:00:11.169000,11.169,0-1 min
1965,2023-10-14 11:10:54.556,1,2023-10-14 11:10:58.618,0,0 days 00:00:04.062000,4.062,0-1 min
1966,2023-10-14 11:11:16.895,1,2023-10-14 11:11:27.064,0,0 days 00:00:10.169000,10.169,0-1 min
1967,2023-10-14 11:11:30.111,1,2023-10-14 11:11:42.295,0,0 days 00:00:12.184000,12.184,0-1 min
1968,2023-10-14 11:11:50.418,1,2023-10-14 11:11:54.480,0,0 days 00:00:04.062000,4.062,0-1 min
1969,2023-10-14 11:12:10.726,1,2023-10-14 11:13:08.619,0,0 days 00:00:57.893000,57.893,0-1 min
1970,2023-10-14 11:13:15.727,1,2023-10-14 11:13:59.405,0,0 days 00:00:43.678000,43.678,0-1 min
1971,2023-10-14 11:14:11.589,1,2023-10-14 11:14:25.805,0,0 days 00:00:14.216000,14.216,0-1 min
1972,2023-10-14 11:14:29.867,1,2023-10-14 11:14:32.913,0,0 days 00:00:03.046000,3.046,0-1 min
1973,2023-10-14 11:14:41.051,1,2023-10-14 11:15:12.529,0,0 days 00:00:31.478000,31.478,0-1 min
1974,2023-10-14 11:15:20.652,1,2023-10-14 11:15:50.114,0,0 days 00:00:29.462000,29.462,0-1 min
1975,2023-10-14 11:15:58.237,1,2023-10-14 11:16:02.299,0,0 days 00:00:04.062000,4.062,0-1 min
1976,2023-10-14 11:16:09.406,1,2023-10-14 11:16:13.468,0,0 days 00:00:04.062000,4.062,0-1 min
1977,2023-10-14 11:16:16.514,1,2023-10-14 11:16:34.791,0,0 days 00:00:18.277000,18.277,0-1 min
1978,2023-10-14 11:16:50.038,1,2023-10-14 11:17:04.253,0,0 days 00:00:14.215000,14.215,0-1 min
1979,2023-10-14 11:17:12.376,1,2023-10-14 11:17:18.469,0,0 days 00:00:06.093000,6.093,0-1 min
1980,2023-10-14 11:17:41.823,1,2023-10-14 11:17:55.023,0,0 days 00:00:13.200000,13.2,0-1 min
1981,2023-10-14 11:17:59.100,1,2023-10-14 11:18:13.316,0,0 days 00:00:14.216000,14.216,0-1 min
1982,2023-10-14 11:18:24.485,1,2023-10-14 11:18:59.008,0,0 days 00:00:34.523000,34.523,0-1 min
1983,2023-10-14 11:19:02.070,1,2023-10-14 11:19:11.209,0,0 days 00:00:09.139000,9.139,0-1 min
