,Data e hora protocolo_Atuado,Valor_Atuado,Data e hora protocolo_Desatuado,Valor_Desatuado,Timespan
2657,2023-10-17 07:55:39.736,1,2023-10-17 07:55:55.983,0,0 days 00:00:16.247000
2658,2023-10-17 07:56:43.722,1,2023-10-17 07:57:03.014,0,0 days 00:00:19.292000
2659,2023-10-17 07:57:21.307,1,2023-10-17 07:57:24.353,0,0 days 00:00:03.046000
2660,2023-10-17 07:57:49.738,1,2023-10-17 07:57:57.861,0,0 days 00:00:08.123000
2661,2023-10-17 07:58:07.000,1,2023-10-17 07:58:23.262,0,0 days 00:00:16.262000
2662,2023-10-17 07:58:30.369,1,2023-10-17 07:58:33.416,0,0 days 00:00:03.047000
2663,2023-10-17 08:02:23.957,1,2023-10-17 08:05:14.590,0,0 days 00:02:50.633000
2664,2023-10-17 08:05:39.975,1,2023-10-17 08:05:51.144,0,0 days 00:00:11.169000
2665,2023-10-17 08:06:56.145,1,2023-10-17 08:08:23.500,0,0 days 00:01:27.355000
2666,2023-10-17 08:08:41.777,1,2023-10-17 08:09:07.162,0,0 days 00:00:25.385000
2667,2023-10-17 08:09:10.208,1,2023-10-17 08:09:20.362,0,0 days 00:00:10.154000
2668,2023-10-17 08:09:31.547,1,2023-10-17 08:10:07.086,0,0 days 00:00:35.539000
2669,2023-10-17 08:10:29.440,1,2023-10-17 08:10:36.548,0,0 days 00:00:07.108000
2670,2023-10-17 08:11:05.994,1,2023-10-17 08:11:30.364,0,0 days 00:00:24.370000
2671,2023-10-17 08:11:34.441,1,2023-10-17 08:11:37.487,0,0 days 00:00:03.046000
2672,2023-10-17 08:11:41.549,1,2023-10-17 08:11:57.795,0,0 days 00:00:16.246000
2673,2023-10-17 08:13:40.365,1,2023-10-17 08:16:22.875,0,0 days 00:02:42.510000
2674,2023-10-17 08:16:50.291,1,2023-10-17 08:16:56.383,0,0 days 00:00:06.092000
2675,2023-10-17 08:17:00.445,1,2023-10-17 08:17:10.614,0,0 days 00:00:10.169000
2676,2023-10-17 08:17:14.676,1,2023-10-17 08:17:47.168,0,0 days 00:00:32.492000
2677,2023-10-17 08:17:56.307,1,2023-10-17 08:18:14.600,0,0 days 00:00:18.293000
2678,2023-10-17 08:18:39.985,1,2023-10-17 08:18:43.031,0,0 days 00:00:03.046000
2679,2023-10-17 08:18:55.215,1,2023-10-17 08:19:30.770,0,0 days 00:00:35.555000
2680,2023-10-17 08:20:08.339,1,2023-10-17 08:20:16.463,0,0 days 00:00:08.124000
2681,2023-10-17 08:20:26.632,1,2023-10-17 08:20:57.094,0,0 days 00:00:30.462000
2682,2023-10-17 08:21:04.202,1,2023-10-17 08:21:18.417,0,0 days 00:00:14.215000
2683,2023-10-17 08:21:22.479,1,2023-10-17 08:21:29.602,0,0 days 00:00:07.123000
2684,2023-10-17 08:21:33.664,1,2023-10-17 08:21:49.910,0,0 days 00:00:16.246000
2685,2023-10-17 08:21:57.018,1,2023-10-17 08:22:36.634,0,0 days 00:00:39.616000
2686,2023-10-17 08:22:47.803,1,2023-10-17 08:23:24.357,0,0 days 00:00:36.554000
2687,2023-10-17 08:23:27.403,1,2023-10-17 08:24:13.112,0,0 days 00:00:45.709000
2688,2023-10-17 08:24:25.297,1,2023-10-17 08:25:04.912,0,0 days 00:00:39.615000
2689,2023-10-17 08:25:19.128,1,2023-10-17 08:25:49.590,0,0 days 00:00:30.462000
2690,2023-10-17 08:26:03.821,1,2023-10-17 08:26:30.221,0,0 days 00:00:26.400000
2691,2023-10-17 08:27:06.791,1,2023-10-17 08:27:16.945,0,0 days 00:00:10.154000
2692,2023-10-17 08:27:33.191,1,2023-10-17 08:27:59.591,0,0 days 00:00:26.400000
2693,2023-10-17 08:28:03.653,1,2023-10-17 08:28:17.869,0,0 days 00:00:14.216000
2694,2023-10-17 08:28:27.007,1,2023-10-17 08:28:47.315,0,0 days 00:00:20.308000
2695,2023-10-17 08:29:19.823,1,2023-10-17 08:29:41.146,0,0 days 00:00:21.323000
2696,2023-10-17 08:29:59.424,1,2023-10-17 08:30:22.793,0,0 days 00:00:23.369000
2697,2023-10-17 08:30:53.255,1,2023-10-17 08:31:06.455,0,0 days 00:00:13.200000
2698,2023-10-17 08:31:22.701,1,2023-10-17 08:31:48.102,0,0 days 00:00:25.401000
2699,2023-10-17 08:32:18.564,1,2023-10-17 08:32:43.964,0,0 days 00:00:25.400000
2700,2023-10-17 08:32:52.087,1,2023-10-17 08:33:23.565,0,0 days 00:00:31.478000
2701,2023-10-17 08:33:35.749,1,2023-10-17 08:34:05.211,0,0 days 00:00:29.462000
2702,2023-10-17 08:34:08.257,1,2023-10-17 08:34:44.827,0,0 days 00:00:36.570000
2703,2023-10-17 08:34:57.012,1,2023-10-17 08:35:05.135,0,0 days 00:00:08.123000
2704,2023-10-17 08:35:14.274,1,2023-10-17 08:36:42.629,0,0 days 00:01:28.355000
2705,2023-10-17 08:37:10.060,1,2023-10-17 08:37:29.352,0,0 days 00:00:19.292000
2706,2023-10-17 08:37:45.599,1,2023-10-17 08:38:02.876,0,0 days 00:00:17.277000
2707,2023-10-17 08:38:19.122,1,2023-10-17 08:38:42.476,0,0 days 00:00:23.354000
2708,2023-10-17 08:38:48.569,1,2023-10-17 08:38:54.661,0,0 days 00:00:06.092000
2709,2023-10-17 08:38:57.707,1,2023-10-17 08:39:26.154,0,0 days 00:00:28.447000
2710,2023-10-17 08:39:41.385,1,2023-10-17 08:40:23.031,0,0 days 00:00:41.646000
2711,2023-10-17 08:40:34.201,1,2023-10-17 08:41:20.925,0,0 days 00:00:46.724000
2712,2023-10-17 08:41:40.217,1,2023-10-17 08:42:09.663,0,0 days 00:00:29.446000
2713,2023-10-17 08:42:24.894,1,2023-10-17 08:42:38.110,0,0 days 00:00:13.216000
2714,2023-10-17 08:42:42.172,1,2023-10-17 08:42:47.249,0,0 days 00:00:05.077000
2715,2023-10-17 08:43:05.526,1,2023-10-17 08:43:16.695,0,0 days 00:00:11.169000
2716,2023-10-17 08:44:23.727,1,2023-10-17 08:44:36.927,0,0 days 00:00:13.200000
2717,2023-10-17 08:44:57.250,1,2023-10-17 08:45:09.435,0,0 days 00:00:12.185000
2718,2023-10-17 08:45:35.835,1,2023-10-17 08:45:39.897,0,0 days 00:00:04.062000
2719,2023-10-17 08:45:48.036,1,2023-10-17 08:45:54.128,0,0 days 00:00:06.092000
2720,2023-10-17 08:46:06.313,1,2023-10-17 08:46:21.544,0,0 days 00:00:15.231000
2721,2023-10-17 08:46:38.805,1,2023-10-17 08:46:58.113,0,0 days 00:00:19.308000
2722,2023-10-17 08:47:08.267,1,2023-10-17 08:47:32.637,0,0 days 00:00:24.370000
2723,2023-10-17 08:47:53.960,1,2023-10-17 08:48:04.130,0,0 days 00:00:10.170000
2724,2023-10-17 08:48:36.622,1,2023-10-17 08:48:58.961,0,0 days 00:00:22.339000
2725,2023-10-17 08:49:22.330,1,2023-10-17 08:49:32.484,0,0 days 00:00:10.154000
2726,2023-10-17 08:49:43.654,1,2023-10-17 08:49:47.715,0,0 days 00:00:04.061000
2727,2023-10-17 08:49:54.823,1,2023-10-17 08:49:58.885,0,0 days 00:00:04.062000
2728,2023-10-17 08:50:11.085,1,2023-10-17 08:50:18.193,0,0 days 00:00:07.108000
2729,2023-10-17 08:50:24.285,1,2023-10-17 08:50:39.516,0,0 days 00:00:15.231000
2730,2023-10-17 08:50:43.578,1,2023-10-17 08:50:50.685,0,0 days 00:00:07.107000
2731,2023-10-17 08:51:01.855,1,2023-10-17 08:52:05.840,0,0 days 00:01:03.985000
2732,2023-10-17 08:52:35.302,1,2023-10-17 08:53:01.702,0,0 days 00:00:26.400000
2733,2023-10-17 08:53:17.949,1,2023-10-17 08:53:33.195,0,0 days 00:00:15.246000
2734,2023-10-17 08:53:52.488,1,2023-10-17 08:54:20.919,0,0 days 00:00:28.431000
2735,2023-10-17 08:54:39.211,1,2023-10-17 08:55:06.627,0,0 days 00:00:27.416000
2736,2023-10-17 08:55:43.197,1,2023-10-17 08:56:15.689,0,0 days 00:00:32.492000
2737,2023-10-17 08:56:19.751,1,2023-10-17 08:56:50.228,0,0 days 00:00:30.477000
2738,2023-10-17 08:57:31.860,1,2023-10-17 08:57:37.952,0,0 days 00:00:06.092000
2739,2023-10-17 08:58:01.322,1,2023-10-17 08:58:25.691,0,0 days 00:00:24.369000
2740,2023-10-17 08:59:39.830,1,2023-10-17 09:00:13.354,0,0 days 00:00:33.524000
2741,2023-10-17 09:00:17.416,1,2023-10-17 09:00:31.631,0,0 days 00:00:14.215000
2742,2023-10-17 09:00:57.016,1,2023-10-17 09:01:26.478,0,0 days 00:00:29.462000
2743,2023-10-17 09:01:39.678,1,2023-10-17 09:02:05.063,0,0 days 00:00:25.385000
2744,2023-10-17 09:02:11.155,1,2023-10-17 09:02:20.309,0,0 days 00:00:09.154000
2745,2023-10-17 09:02:25.386,1,2023-10-17 09:02:33.510,0,0 days 00:00:08.124000
2746,2023-10-17 09:02:42.648,1,2023-10-17 09:02:49.756,0,0 days 00:00:07.108000
2747,2023-10-17 09:02:59.910,1,2023-10-17 09:03:19.202,0,0 days 00:00:19.292000
2748,2023-10-17 09:03:25.310,1,2023-10-17 09:04:31.326,0,0 days 00:01:06.016000
2749,2023-10-17 09:04:40.465,1,2023-10-17 09:04:44.527,0,0 days 00:00:04.062000
2750,2023-10-17 09:04:51.634,1,2023-10-17 09:04:55.696,0,0 days 00:00:04.062000
2751,2023-10-17 09:05:02.804,1,2023-10-17 09:05:23.112,0,0 days 00:00:20.308000
2752,2023-10-17 09:05:31.235,1,2023-10-17 09:05:58.666,0,0 days 00:00:27.431000
2753,2023-10-17 09:06:12.881,1,2023-10-17 09:06:28.112,0,0 days 00:00:15.231000
2754,2023-10-17 09:06:42.344,1,2023-10-17 09:06:49.451,0,0 days 00:00:07.107000
2755,2023-10-17 09:06:56.559,1,2023-10-17 09:07:03.667,0,0 days 00:00:07.108000
2756,2023-10-17 09:07:07.728,1,2023-10-17 09:07:13.821,0,0 days 00:00:06.093000
2757,2023-10-17 09:07:17.882,1,2023-10-17 09:07:21.944,0,0 days 00:00:04.062000
2758,2023-10-17 09:07:29.052,1,2023-10-17 09:07:38.190,0,0 days 00:00:09.138000
2759,2023-10-17 09:07:51.406,1,2023-10-17 09:08:13.745,0,0 days 00:00:22.339000
2760,2023-10-17 09:08:32.022,1,2023-10-17 09:08:36.083,0,0 days 00:00:04.061000
2761,2023-10-17 09:08:52.330,1,2023-10-17 09:08:55.391,0,0 days 00:00:03.061000
2762,2023-10-17 09:09:21.792,1,2023-10-17 09:09:43.115,0,0 days 00:00:21.323000
2763,2023-10-17 09:09:58.346,1,2023-10-17 09:10:26.792,0,0 days 00:00:28.446000
2764,2023-10-17 09:11:14.532,1,2023-10-17 09:11:40.932,0,0 days 00:00:26.400000
2765,2023-10-17 09:11:52.101,1,2023-10-17 09:12:11.409,0,0 days 00:00:19.308000
2766,2023-10-17 09:12:22.579,1,2023-10-17 09:13:03.194,0,0 days 00:00:40.615000
2767,2023-10-17 09:13:13.348,1,2023-10-17 09:13:25.549,0,0 days 00:00:12.201000
2768,2023-10-17 09:13:28.595,1,2023-10-17 09:14:14.287,0,0 days 00:00:45.692000
2769,2023-10-17 09:14:19.364,1,2023-10-17 09:15:19.288,0,0 days 00:00:59.924000
2770,2023-10-17 09:15:23.350,1,2023-10-17 09:16:04.997,0,0 days 00:00:41.647000
2771,2023-10-17 09:17:15.074,1,2023-10-17 09:17:24.213,0,0 days 00:00:09.139000
2772,2023-10-17 09:17:39.444,1,2023-10-17 09:17:46.567,0,0 days 00:00:07.123000
2773,2023-10-17 09:17:59.767,1,2023-10-17 09:18:16.014,0,0 days 00:00:16.247000
2774,2023-10-17 09:18:21.091,1,2023-10-17 09:18:35.306,0,0 days 00:00:14.215000
2775,2023-10-17 09:18:47.491,1,2023-10-17 09:18:50.553,0,0 days 00:00:03.062000
2776,2023-10-17 09:19:08.830,1,2023-10-17 09:19:11.876,0,0 days 00:00:03.046000
2777,2023-10-17 09:19:41.322,1,2023-10-17 09:20:10.784,0,0 days 00:00:29.462000
2778,2023-10-17 09:20:48.354,1,2023-10-17 09:21:33.047,0,0 days 00:00:44.693000
2779,2023-10-17 09:21:51.324,1,2023-10-17 09:22:29.925,0,0 days 00:00:38.601000
2780,2023-10-17 09:22:41.094,1,2023-10-17 09:23:17.664,0,0 days 00:00:36.570000
2781,2023-10-17 09:23:20.710,1,2023-10-17 09:23:32.895,0,0 days 00:00:12.185000
2782,2023-10-17 09:23:35.941,1,2023-10-17 09:23:56.249,0,0 days 00:00:20.308000
2783,2023-10-17 09:24:15.541,1,2023-10-17 09:24:19.618,0,0 days 00:00:04.077000
2784,2023-10-17 09:24:37.895,1,2023-10-17 09:24:49.065,0,0 days 00:00:11.170000
2785,2023-10-17 09:25:03.280,1,2023-10-17 09:25:08.357,0,0 days 00:00:05.077000
2786,2023-10-17 09:25:15.465,1,2023-10-17 09:25:41.881,0,0 days 00:00:26.416000
2787,2023-10-17 09:25:47.973,1,2023-10-17 09:26:33.681,0,0 days 00:00:45.708000
2788,2023-10-17 09:27:00.082,1,2023-10-17 09:27:09.220,0,0 days 00:00:09.138000
2789,2023-10-17 09:27:29.528,1,2023-10-17 09:27:51.882,0,0 days 00:00:22.354000
2790,2023-10-17 09:28:05.083,1,2023-10-17 09:28:31.483,0,0 days 00:00:26.400000
2791,2023-10-17 09:28:50.791,1,2023-10-17 09:29:05.006,0,0 days 00:00:14.215000
2792,2023-10-17 09:29:19.222,1,2023-10-17 09:29:23.283,0,0 days 00:00:04.061000
2793,2023-10-17 09:29:27.345,1,2023-10-17 09:29:31.407,0,0 days 00:00:04.062000
2794,2023-10-17 09:29:48.668,1,2023-10-17 09:30:10.007,0,0 days 00:00:21.339000
2795,2023-10-17 09:30:37.423,1,2023-10-17 09:30:47.577,0,0 days 00:00:10.154000
2796,2023-10-17 09:31:09.931,1,2023-10-17 09:31:12.977,0,0 days 00:00:03.046000
2797,2023-10-17 09:31:31.254,1,2023-10-17 09:32:42.347,0,0 days 00:01:11.093000
2798,2023-10-17 09:32:53.517,1,2023-10-17 09:33:05.702,0,0 days 00:00:12.185000
2799,2023-10-17 09:33:15.871,1,2023-10-17 09:33:18.917,0,0 days 00:00:03.046000
2800,2023-10-17 09:34:23.918,1,2023-10-17 09:35:06.565,0,0 days 00:00:42.647000
2801,2023-10-17 09:35:29.934,1,2023-10-17 09:35:45.165,0,0 days 00:00:15.231000
2802,2023-10-17 09:36:18.673,1,2023-10-17 09:36:38.997,0,0 days 00:00:20.324000
2803,2023-10-17 09:37:02.351,1,2023-10-17 09:37:10.474,0,0 days 00:00:08.123000
2804,2023-10-17 09:37:30.782,1,2023-10-17 09:37:38.920,0,0 days 00:00:08.138000
2805,2023-10-17 09:37:41.967,1,2023-10-17 09:38:15.475,0,0 days 00:00:33.508000
2806,2023-10-17 09:38:30.706,1,2023-10-17 09:39:00.168,0,0 days 00:00:29.462000
2807,2023-10-17 09:39:14.383,1,2023-10-17 09:39:52.984,0,0 days 00:00:38.601000
2808,2023-10-17 09:40:11.261,1,2023-10-17 09:41:23.369,0,0 days 00:01:12.108000
2809,2023-10-17 09:41:35.554,1,2023-10-17 09:41:43.677,0,0 days 00:00:08.123000
2810,2023-10-17 09:41:54.847,1,2023-10-17 09:42:09.078,0,0 days 00:00:14.231000
2811,2023-10-17 09:42:31.416,1,2023-10-17 09:42:38.524,0,0 days 00:00:07.108000
2812,2023-10-17 09:43:09.002,1,2023-10-17 09:43:36.417,0,0 days 00:00:27.415000
2813,2023-10-17 09:43:58.756,1,2023-10-17 09:44:09.941,0,0 days 00:00:11.185000
2814,2023-10-17 09:44:34.310,1,2023-10-17 09:45:06.803,0,0 days 00:00:32.493000
2815,2023-10-17 09:45:28.142,1,2023-10-17 09:45:43.373,0,0 days 00:00:15.231000
2816,2023-10-17 09:46:24.004,1,2023-10-17 09:47:34.082,0,0 days 00:01:10.078000
2817,2023-10-17 09:48:04.544,1,2023-10-17 09:48:18.759,0,0 days 00:00:14.215000
2818,2023-10-17 09:48:26.882,1,2023-10-17 09:48:52.283,0,0 days 00:00:25.401000
2819,2023-10-17 09:49:06.498,1,2023-10-17 09:49:13.606,0,0 days 00:00:07.108000
2820,2023-10-17 09:49:25.791,1,2023-10-17 09:49:29.852,0,0 days 00:00:04.061000
2821,2023-10-17 09:49:36.960,1,2023-10-17 09:49:41.037,0,0 days 00:00:04.077000
2822,2023-10-17 09:49:57.283,1,2023-10-17 09:50:06.422,0,0 days 00:00:09.139000
2823,2023-10-17 09:50:16.576,1,2023-10-17 09:50:51.115,0,0 days 00:00:34.539000
2824,2023-10-17 09:50:54.161,1,2023-10-17 09:51:01.269,0,0 days 00:00:07.108000
2825,2023-10-17 09:51:08.377,1,2023-10-17 09:51:23.608,0,0 days 00:00:15.231000
2826,2023-10-17 09:52:01.193,1,2023-10-17 09:52:20.485,0,0 days 00:00:19.292000
2827,2023-10-17 09:52:25.562,1,2023-10-17 09:52:34.701,0,0 days 00:00:09.139000
2828,2023-10-17 09:53:54.932,1,2023-10-17 09:54:03.056,0,0 days 00:00:08.124000
2829,2023-10-17 09:54:18.302,1,2023-10-17 09:55:01.964,0,0 days 00:00:43.662000
2830,2023-10-17 09:55:09.072,1,2023-10-17 09:55:34.472,0,0 days 00:00:25.400000
2831,2023-10-17 09:55:49.703,1,2023-10-17 09:56:16.103,0,0 days 00:00:26.400000
2832,2023-10-17 09:56:40.488,1,2023-10-17 09:56:46.581,0,0 days 00:00:06.093000
2833,2023-10-17 09:56:49.627,1,2023-10-17 09:56:56.735,0,0 days 00:00:07.108000
2834,2023-10-17 09:57:04.858,1,2023-10-17 09:57:11.966,0,0 days 00:00:07.108000
2835,2023-10-17 09:57:19.073,1,2023-10-17 09:57:34.320,0,0 days 00:00:15.247000
2836,2023-10-17 09:57:44.474,1,2023-10-17 09:57:59.705,0,0 days 00:00:15.231000
2837,2023-10-17 09:58:18.997,1,2023-10-17 09:58:25.090,0,0 days 00:00:06.093000
2838,2023-10-17 09:58:51.506,1,2023-10-17 09:59:21.967,0,0 days 00:00:30.461000
2839,2023-10-17 09:59:40.260,1,2023-10-17 10:00:05.645,0,0 days 00:00:25.385000
2840,2023-10-17 10:00:09.706,1,2023-10-17 10:00:13.768,0,0 days 00:00:04.062000
2841,2023-10-17 10:00:26.968,1,2023-10-17 10:01:18.769,0,0 days 00:00:51.801000
2842,2023-10-17 10:01:23.846,1,2023-10-17 10:02:32.908,0,0 days 00:01:09.062000
2843,2023-10-17 10:02:36.970,1,2023-10-17 10:02:44.077,0,0 days 00:00:07.107000
2844,2023-10-17 10:02:54.247,1,2023-10-17 10:03:07.447,0,0 days 00:00:13.200000
2845,2023-10-17 10:03:24.709,1,2023-10-17 10:03:34.863,0,0 days 00:00:10.154000
2846,2023-10-17 10:03:38.924,1,2023-10-17 10:03:54.155,0,0 days 00:00:15.231000
2847,2023-10-17 10:04:05.340,1,2023-10-17 10:04:23.617,0,0 days 00:00:18.277000
2848,2023-10-17 10:04:58.141,1,2023-10-17 10:05:18.464,0,0 days 00:00:20.323000
2849,2023-10-17 10:05:22.526,1,2023-10-17 10:05:29.634,0,0 days 00:00:07.108000
2850,2023-10-17 10:06:01.111,1,2023-10-17 10:06:11.265,0,0 days 00:00:10.154000
2851,2023-10-17 10:06:29.557,1,2023-10-17 10:06:37.681,0,0 days 00:00:08.124000
2852,2023-10-17 10:07:29.481,1,2023-10-17 10:07:51.820,0,0 days 00:00:22.339000
2853,2023-10-17 10:07:59.943,1,2023-10-17 10:08:38.544,0,0 days 00:00:38.601000
2854,2023-10-17 10:08:43.621,1,2023-10-17 10:09:32.375,0,0 days 00:00:48.754000
2855,2023-10-17 10:09:59.791,1,2023-10-17 10:10:11.975,0,0 days 00:00:12.184000
2856,2023-10-17 10:10:30.253,1,2023-10-17 10:10:42.453,0,0 days 00:00:12.200000
2857,2023-10-17 10:10:49.561,1,2023-10-17 10:11:03.776,0,0 days 00:00:14.215000
2858,2023-10-17 10:11:06.822,1,2023-10-17 10:11:48.469,0,0 days 00:00:41.647000
2859,2023-10-17 10:12:06.746,1,2023-10-17 10:12:24.008,0,0 days 00:00:17.262000
2860,2023-10-17 10:12:48.377,1,2023-10-17 10:12:54.485,0,0 days 00:00:06.108000
2861,2023-10-17 10:13:02.608,1,2023-10-17 10:13:08.701,0,0 days 00:00:06.093000
2862,2023-10-17 10:13:16.824,1,2023-10-17 10:13:29.009,0,0 days 00:00:12.185000
2863,2023-10-17 10:14:04.563,1,2023-10-17 10:14:13.702,0,0 days 00:00:09.139000
2864,2023-10-17 10:14:37.056,1,2023-10-17 10:15:05.502,0,0 days 00:00:28.446000
2865,2023-10-17 10:15:11.595,1,2023-10-17 10:15:30.887,0,0 days 00:00:19.292000
2866,2023-10-17 10:15:52.210,1,2023-10-17 10:16:17.611,0,0 days 00:00:25.401000
2867,2023-10-17 10:16:32.842,1,2023-10-17 10:16:58.227,0,0 days 00:00:25.385000
2868,2023-10-17 10:17:02.288,1,2023-10-17 10:17:10.411,0,0 days 00:00:08.123000
2869,2023-10-17 10:17:24.642,1,2023-10-17 10:17:29.719,0,0 days 00:00:05.077000
2870,2023-10-17 10:17:43.935,1,2023-10-17 10:18:10.335,0,0 days 00:00:26.400000
2871,2023-10-17 10:18:33.705,1,2023-10-17 10:19:22.444,0,0 days 00:00:48.739000
2872,2023-10-17 10:19:37.690,1,2023-10-17 10:19:49.875,0,0 days 00:00:12.185000
2873,2023-10-17 10:19:59.013,1,2023-10-17 10:20:05.106,0,0 days 00:00:06.093000
2874,2023-10-17 10:20:19.321,1,2023-10-17 10:20:36.599,0,0 days 00:00:17.278000
2875,2023-10-17 10:20:52.845,1,2023-10-17 10:20:58.937,0,0 days 00:00:06.092000
2876,2023-10-17 10:21:14.168,1,2023-10-17 10:21:36.507,0,0 days 00:00:22.339000
2877,2023-10-17 10:21:44.646,1,2023-10-17 10:22:02.923,0,0 days 00:00:18.277000
2878,2023-10-17 10:22:12.061,1,2023-10-17 10:22:25.261,0,0 days 00:00:13.200000
2879,2023-10-17 10:22:42.523,1,2023-10-17 10:22:56.754,0,0 days 00:00:14.231000
2880,2023-10-17 10:23:01.831,1,2023-10-17 10:23:08.939,0,0 days 00:00:07.108000
2881,2023-10-17 10:23:16.047,1,2023-10-17 10:23:37.370,0,0 days 00:00:21.323000
2882,2023-10-17 10:24:19.017,1,2023-10-17 10:24:25.109,0,0 days 00:00:06.092000
2883,2023-10-17 10:24:31.201,1,2023-10-17 10:24:36.278,0,0 days 00:00:05.077000
2884,2023-10-17 10:25:50.418,1,2023-10-17 10:25:59.556,0,0 days 00:00:09.138000
2885,2023-10-17 10:26:12.772,1,2023-10-17 10:26:16.834,0,0 days 00:00:04.062000
2886,2023-10-17 10:26:29.018,1,2023-10-17 10:27:06.588,0,0 days 00:00:37.570000
2887,2023-10-17 10:27:19.804,1,2023-10-17 10:27:40.112,0,0 days 00:00:20.308000
2888,2023-10-17 10:27:46.204,1,2023-10-17 10:27:53.312,0,0 days 00:00:07.108000
2889,2023-10-17 10:28:08.543,1,2023-10-17 10:28:25.820,0,0 days 00:00:17.277000
2890,2023-10-17 10:28:46.128,1,2023-10-17 10:30:07.375,0,0 days 00:01:21.247000
2891,2023-10-17 10:30:18.544,1,2023-10-17 10:30:33.791,0,0 days 00:00:15.247000
2892,2023-10-17 10:30:43.945,1,2023-10-17 10:30:48.006,0,0 days 00:00:04.061000
2893,2023-10-17 10:30:55.114,1,2023-10-17 10:31:05.268,0,0 days 00:00:10.154000
2894,2023-10-17 10:31:10.345,1,2023-10-17 10:31:14.406,0,0 days 00:00:04.061000
2895,2023-10-17 10:31:23.545,1,2023-10-17 10:32:42.777,0,0 days 00:01:19.232000
2896,2023-10-17 10:32:51.915,1,2023-10-17 10:33:01.054,0,0 days 00:00:09.139000
2897,2023-10-17 10:33:26.439,1,2023-10-17 10:33:36.593,0,0 days 00:00:10.154000
2898,2023-10-17 10:33:51.839,1,2023-10-17 10:34:03.009,0,0 days 00:00:11.170000
2899,2023-10-17 10:34:07.070,1,2023-10-17 10:34:19.255,0,0 days 00:00:12.185000
2900,2023-10-17 10:34:50.732,1,2023-10-17 10:35:03.948,0,0 days 00:00:13.216000
2901,2023-10-17 10:35:28.317,1,2023-10-17 10:35:57.779,0,0 days 00:00:29.462000
2902,2023-10-17 10:36:00.826,1,2023-10-17 10:36:24.180,0,0 days 00:00:23.354000
2903,2023-10-17 10:37:15.980,1,2023-10-17 10:37:27.150,0,0 days 00:00:11.170000
2904,2023-10-17 10:37:35.273,1,2023-10-17 10:37:55.581,0,0 days 00:00:20.308000
2905,2023-10-17 10:38:00.658,1,2023-10-17 10:38:26.058,0,0 days 00:00:25.400000
2906,2023-10-17 10:38:51.443,1,2023-10-17 10:39:47.305,0,0 days 00:00:55.862000
2907,2023-10-17 10:40:02.536,1,2023-10-17 10:40:14.721,0,0 days 00:00:12.185000
2908,2023-10-17 10:40:21.829,1,2023-10-17 10:40:36.060,0,0 days 00:00:14.231000
2909,2023-10-17 10:42:16.599,1,2023-10-17 10:42:26.753,0,0 days 00:00:10.154000
2910,2023-10-17 10:43:02.308,1,2023-10-17 10:43:11.446,0,0 days 00:00:09.138000
2911,2023-10-17 10:43:19.569,1,2023-10-17 10:43:26.677,0,0 days 00:00:07.108000
2912,2023-10-17 10:43:33.785,1,2023-10-17 10:43:58.170,0,0 days 00:00:24.385000
2913,2023-10-17 10:44:02.231,1,2023-10-17 10:44:18.478,0,0 days 00:00:16.247000
2914,2023-10-17 10:44:21.524,1,2023-10-17 10:44:28.632,0,0 days 00:00:07.108000
2915,2023-10-17 10:44:46.924,1,2023-10-17 10:45:17.386,0,0 days 00:00:30.462000
2916,2023-10-17 10:45:20.432,1,2023-10-17 10:45:28.555,0,0 days 00:00:08.123000
2917,2023-10-17 10:45:46.833,1,2023-10-17 10:45:49.879,0,0 days 00:00:03.046000
2918,2023-10-17 10:46:04.110,1,2023-10-17 10:46:09.187,0,0 days 00:00:05.077000
2919,2023-10-17 10:46:16.295,1,2023-10-17 10:46:26.449,0,0 days 00:00:10.154000
2920,2023-10-17 10:47:25.357,1,2023-10-17 10:47:45.665,0,0 days 00:00:20.308000
2921,2023-10-17 10:49:02.850,1,2023-10-17 10:50:04.805,0,0 days 00:01:01.955000
2922,2023-10-17 10:50:23.098,1,2023-10-17 10:50:38.329,0,0 days 00:00:15.231000
2923,2023-10-17 10:50:56.606,1,2023-10-17 10:51:34.191,0,0 days 00:00:37.585000
2924,2023-10-17 10:51:40.283,1,2023-10-17 10:52:20.899,0,0 days 00:00:40.616000
2925,2023-10-17 10:52:36.145,1,2023-10-17 10:52:54.423,0,0 days 00:00:18.278000
2926,2023-10-17 10:53:09.653,1,2023-10-17 10:53:17.777,0,0 days 00:00:08.124000
2927,2023-10-17 10:53:31.992,1,2023-10-17 10:53:36.069,0,0 days 00:00:04.077000
2928,2023-10-17 10:53:48.254,1,2023-10-17 10:54:06.531,0,0 days 00:00:18.277000
2929,2023-10-17 10:54:16.685,1,2023-10-17 10:54:20.747,0,0 days 00:00:04.062000
2930,2023-10-17 10:54:28.870,1,2023-10-17 10:54:31.916,0,0 days 00:00:03.046000
2931,2023-10-17 10:54:44.116,1,2023-10-17 10:54:49.193,0,0 days 00:00:05.077000
2932,2023-10-17 10:55:09.501,1,2023-10-17 10:55:18.640,0,0 days 00:00:09.139000
2933,2023-10-17 10:55:29.809,1,2023-10-17 10:55:41.994,0,0 days 00:00:12.185000
2934,2023-10-17 10:55:53.179,1,2023-10-17 10:57:26.611,0,0 days 00:01:33.432000
